,sub-burough,mean_income_99_delta_1,mean_income_99_delta_2,mean_income_99_delta_3,std_income_99_delta_1,std_income_99_delta_2,std_income_99_delta_3,std_mcr_rent_99_delta_1,std_mcr_rent_99_delta_2,std_mcr_rent_99_delta_3,mean_mcr_rent_99_delta_1,mean_mcr_rent_99_delta_2,mean_mcr_rent_99_delta_3,std_value_99_delta_1,std_value_99_delta_2,std_value_99_delta_3,mean_value_99_delta_1,mean_value_99_delta_2,mean_value_99_delta_3,std_down_99_delta_1,std_down_99_delta_2,std_down_99_delta_3,mean_down_99_delta_1,mean_down_99_delta_2,mean_down_99_delta_3,std_rooms_99_delta_1,std_rooms_99_delta_2,std_rooms_99_delta_3,mean_rooms_99_delta_1,mean_rooms_99_delta_2,mean_rooms_99_delta_3,std_brooms_99_delta_1,std_brooms_99_delta_2,std_brooms_99_delta_3,mean_brooms_99_delta_1,mean_brooms_99_delta_2,mean_brooms_99_delta_3,18_delta_1,18_delta_2,18_delta_3,30_x_delta_1,30_x_delta_2,30_x_delta_3,45_delta_1,45_delta_2,45_delta_3,60_delta_1,60_delta_2,60_delta_3,75_delta_1,75_delta_2,75_delta_3,90_delta_1,90_delta_2,90_delta_3,Cuban_delta_1,Cuban_delta_2,Cuban_delta_3,Dom_delta_1,Dom_delta_2,Dom_delta_3,Mex_delta_1,Mex_delta_2,Mex_delta_3,Not Hispanic_delta_1,Not Hispanic_delta_2,Not Hispanic_delta_3,PR_delta_1,PR_delta_2,PR_delta_3,SA_delta_1,SA_delta_2,SA_delta_3,hisp_delta_1,hisp_delta_2,hisp_delta_3,Kor_delta_1,Kor_delta_2,Kor_delta_3,amind_delta_1,amind_delta_2,amind_delta_3,asian-ind_delta_1,asian-ind_delta_2,asian-ind_delta_3,black_delta_1,black_delta_2,black_delta_3,chinese_delta_1,chinese_delta_2,chinese_delta_3,filip_delta_1,filip_delta_2,filip_delta_3,other_asian_delta_1,other_asian_delta_2,other_asian_delta_3,viet_delta_1,viet_delta_2,viet_delta_3,white_delta_1,white_delta_2,white_delta_3,1995_delta_1,1995_delta_2,1995_delta_3,1996_delta_1,1996_delta_2,1996_delta_3,1997_delta_1,1997_delta_2,1997_delta_3,1998_delta_1,1998_delta_2,1998_delta_3,1999_delta_1,1999_delta_2,1999_delta_3,8_x_delta_1,8_x_delta_2,8_x_delta_3,Excellent_delta_1,Excellent_delta_2,Excellent_delta_3,Fair_delta_1,Fair_delta_2,Fair_delta_3,Good_delta_1,Good_delta_2,Good_delta_3,Poor_delta_1,Poor_delta_2,Poor_delta_3,1_delta_1,1_delta_2,1_delta_3,10_delta_1,10_delta_2,10_delta_3,11_delta_1,11_delta_2,11_delta_3,12_delta_1,12_delta_2,12_delta_3,13_delta_1,13_delta_2,13_delta_3,14_delta_1,14_delta_2,14_delta_3,19_delta_1,19_delta_2,19_delta_3,2_delta_1,2_delta_2,2_delta_3,20_delta_1,20_delta_2,20_delta_3,21_delta_1,21_delta_2,21_delta_3,26_delta_1,26_delta_2,26_delta_3,27_delta_1,27_delta_2,27_delta_3,3_delta_1,3_delta_2,3_delta_3,30_y_delta_1,30_y_delta_2,30_y_delta_3
41,101,88376.95777621394,-151.2766222708742,122822.33450404427,686703.4448896243,77276.61832301982,515070.6444028347,9.442945329325823,74.54629909753632,112.53180867252024,244.67245315698312,338.65720493411834,-57.68751639129289,2023856.9158445653,-776052.2645901563,693121.9345004428,-3298368.0095707253,1976274.776287782,-2143349.388356748,-808269.2863297854,-163151.75481252978,63455.18070689449,-3613741.6235294114,-336417.57647058833,314567.37674418604,0.6371914988334033,-0.4452162620222033,0.2736669593333707,0.3308937368050673,-0.5765979444140368,0.8746275010642823,0.21101601015248195,-0.16695531714199952,0.086762759378328,-0.02491203377902851,-0.2479778629203917,0.446253724989357,,,,-0.03532723434201267,0.057045551298424854,-0.03549382716049382,0.01013370865587615,0.06257982120051081,-0.1099936143039591,0.08430682617874735,-0.08438241196861887,0.0825351213282248,-0.021956368754398298,-0.021832998844493107,0.06247339293316306,-0.033075299085151305,-0.019582801191996596,0.006651766709237977,-0.023645320197044333,,,-0.09542575650950036,0.059295748950921365,-0.039591315453384415,-0.003237156931738213,0.10618500273672687,,0.6008444757213229,-0.33737760749254997,0.22530864197530864,-0.4395496129486277,-0.02943501794076507,0.045444870157513834,-0.01857846586910626,0.17539378458918686,-0.11073861217539377,,,-0.00931247339293316,,,0.2534057045551299,0.5535538353272342,,,,,,,,0.006758194976585781,,,-0.007449978714346529,,,,,,,,,,-0.1798733286418016,,,,,,-0.05460942997888811,0.03460439092623001,,,,,,,0.032620263942103024,,,-0.5882822477650064,,,,,,,,,,-0.4627726952850106,0.03460439092623001,,,,0.033684546615581096,-0.003237156931738213,0.056802286687344154,-0.01000425713069391,,0.059599829714772234,-0.09408258833546189,0.05840957072484167,-0.004743659916073714,0.08109833971902938,,0.047071702244116026,-0.09386973180076627,0.04363124560168896,0.02238034421942467,0.09461472967220094,0.009148486980999296,0.26056680654381803,-0.1220200085142614,,0.41500942650367934,-0.2998616432524478,,-0.11448640758985587,0.408205619412516,0.15355383532723435,-0.15146262847412273,0.02399957428693061,0.5821252638986628,,,,-0.025816456850939612,,-0.003237156931738213,,,,-0.0024326461108070303,,,-0.012284862859575505,0.04368880374627501
42,102,141532.09917748917,22213.537382920098,256893.72384772374,973403.5253348995,110820.94644235389,768741.7493305795,65.77724044677362,-70.48279408229854,194.05334052842318,270.24981700303255,164.41305568028736,81.86864973262027,2668317.6696443073,-119985.5045392476,18826.824255850166,-4927267.17926407,1296443.2794214878,-1269301.4628200205,-578229.9529913599,-1103226.8694326011,888998.1051389361,-1122956.789473684,-2179459.210526316,1564414.0098039214,0.5753969497284779,-0.4916658498413946,0.45164583560110505,1.0285281385281384,-0.17099173553719016,0.17341227343450072,0.15021194463139576,-0.29141695082536967,0.27151119958061076,0.38190476190476197,-0.05526170798898056,0.17446301198246061,,,,-0.03316017316017314,-0.024297520661157035,0.05544666491543576,-0.04190476190476189,-0.04782369146005511,0.027905191052557177,0.08155844155844152,-0.025674931129476553,0.02218674857038938,-0.024199134199134206,0.06768595041322313,-0.06277152498535027,0.022034632034632032,0.03011019283746557,-0.04276707955303199,0.002337662337662338,-0.0025344352617079893,,-0.09021645021645021,-0.0018732782369146016,-0.00034351067914081823,-0.027965367965367964,0.013994490358126721,0.02579361070136798,0.32281385281385283,-0.04713498622589529,0.004192850936571735,-0.20069264069264064,0.004903581267217627,0.018014104144355295,0.003030303030303029,0.04104683195592287,-0.04748529976358383,-0.00930735930735931,-0.00840220385674931,0.003960476065388269,,,0.23420356038715673,0.655021645021645,,,,,,,,-0.0033744872597951062,,,,,,,,,,,,,-0.2168831168831169,,,-0.033290043290043286,,,-0.08857142857142856,,,-0.09255411255411256,,,,,,-0.023636363636363636,0.9230853994490358,-0.9273070783406414,-0.18281385281385282,,,,,,,,,-0.284025974025974,0.059311294765840225,,,,0.1052051971145103,,0.061046831955922864,-0.015700458687789208,,0.04730027548209367,0.003172422154418153,0.12134199134199135,-0.09694214876033058,0.13320131746448705,,0.0073002754820936655,-0.0921821010729657,0.09134199134199135,0.10661157024793388,-0.11370203479561115,0.009350649350649352,0.06837465564738292,0.132342540766635,,0.42038567493112955,-0.4045747539857343,,-0.17600550964187328,0.4878963001879206,0.12835497835497836,-0.14173553719008264,0.013740427165632767,0.48233766233766234,-0.470137741046832,-0.0067489745195902125,,-0.01680440771349862,-0.014083937844773586,,-0.009201101928374656,0.01053769524540807,,-0.015068870523415979,-0.005819475034856231,,0.004931129476584022,-0.0009294994847339815
43,103,217620.66132071844,-73566.72438169742,143717.24411382157,1249719.1110245802,-281311.1231034255,456487.89863659895,19.702293014838432,108.25837308196213,-32.868093835981256,196.41965116279067,292.75741780272654,-60.02533427163962,2470012.599089565,74019.59517851751,-548434.1124613378,-5563614.069055037,2123855.536853685,-2921744.423061609,,-108331.57050435804,398145.38495836966,,-244374.75862068962,1912972.9692307692,0.6841976605855213,-0.37562584627566764,0.4141104404832301,1.679262336063997,-1.4910972578739354,1.42075226289385,0.21682078860583476,-0.16553388715144635,0.1522205833779563,0.865005192107996,-0.8751375137513753,0.9561622382077348,,,,-0.06478596977039344,0.044798924336878126,-0.009516099062989392,-0.0833237183185262,0.017255429246628373,0.01870039550871977,0.09501557632398752,-0.11056105610561054,0.10162450561410027,0.0285373639475405,0.049097502342826865,-0.07304966421575132,0.02044152147994309,0.0035244265167257427,-0.040440102991532396,,,-0.012170520001061768,,,-0.0018580946566506516,-0.002788354294065612,-0.015625636637737847,0.005773365540307382,0.44419445405945923,0.001303834087112432,0.020651394898203,-0.22687588938886963,-0.008943486941286723,0.011745812650970196,-0.014364832121841468,0.01741840850751742,-0.03836965465983595,0.019460789969616553,-0.018905594263130016,0.014227696228067846,,,0.0022562577973615078,0.9042344525210568,,,,,-0.009489554853608684,,,,,,-0.03610012475778409,,,,,,,,,,-0.48053921003038347,,,,,,-0.07999692319526172,0.01073625881106629,,-0.0717664705203646,,,,,,-0.03494096380908426,0.7954202827690177,-0.8092002229713589,-0.05663243721395331,0.005785763761561341,,,,,,,,-0.4455982462212992,0.05201075663121868,,,,0.18105805218591564,-0.0011153417176262437,0.06107647801817219,-0.004963767154195317,,0.08756060791264311,-0.05096488201098931,,-0.024569123579024563,0.05773365540307382,,0.025771095628081317,-0.07715074456507312,0.03334487135110188,0.2774721916636108,-0.23414647094736282,0.006557440098457752,0.06358228415434136,0.34479600775090913,,0.3434380475084545,-0.3855280970456295,,-0.4180825489956403,0.37615799113423404,0.02769124264451367,-0.007334066740007333,-0.027022005149576617,0.44388677358563133,-0.43370818563337815,-0.009489554853608684,,,,,-0.0032799576253921695,0.008454330687760466,,,,0.007672781816083996,,
44,104,338314.5376425376,-158283.7457980616,160085.61205314542,1622125.9422670975,-444632.68002443924,419156.37969668326,-4.53665469995326,157.6796655887174,83.31975571095569,190.77792971420763,277.83353873239435,-86.84834183673468,1714117.2069486836,591555.5010388698,-790781.0687750448,-6548787.737825237,2237059.9431358115,-2270448.8581810175,,195101.0743859941,-92845.15862625465,-6288770.923076923,987874.3008547006,4900.878632478416,0.5093812995356741,-0.017473846865107667,0.07346004851657173,1.7234927234927229,-1.1680161943319831,1.3015855538427656,0.08327915422036625,0.004477520092642795,-0.016413589353423852,0.7870282870282868,-0.5445753077332021,0.6704348038855854,,,,-0.1347886347886348,0.02249212775528564,-0.007364995473341643,-0.14026964026964028,0.024495971864392896,0.01855929922435101,0.1585081585081585,-0.06494090704617017,0.05984976387971319,0.07767907767907767,0.011225616488774376,-0.05989870072671216,0.04337554337554338,0.006727190937717245,-0.01114536690401037,,,-0.006679879615356382,,,,,,-0.009603856223543516,0.4885654885654886,-0.10773729194781834,0.07716117350559104,-0.22576072576072578,0.020529178423915263,-0.00035479214074236876,-0.008536508536508535,0.05034147139410297,-0.04549903349727177,-0.006520506520506521,0.00177892283155441,-0.00040372898774132006,,,-0.03755903007169248,0.933030933030933,-0.9481249744407639,-0.0008319263989821136,,,-0.08061122121901686,,,,,,-0.04300325430032543,,,,,,,,0.20410583568478305,,-0.43794493794493794,-0.0005725268883163622,,,,,,,,-0.11812511812511813,,,,,-0.0045878294061513615,,,,-0.15416115416115417,,,,,,,,,-0.37743337743337746,0.00711569132621764,,,,0.1699821380508454,,0.09242219768535558,-0.05548215028505713,,0.06050382366171839,-0.030732339915339246,,-0.03541487752014068,0.08123516601825345,0.05493605493605493,0.12769394348341717,-0.16830605104113142,0.054400554400554406,0.14822312190733242,-0.07451858376764783,,0.07665726086778718,0.3633316205436884,,0.36592647118962907,-0.4631994910567912,,-0.571647650595019,0.3594289069955223,-0.016065016065016067,-0.02155154786733734,-0.0008319263989821136,0.2682227682227682,-0.25810738968633706,-0.00834373241332061,,,0.002948445031686609,,,,,0.002351449719870772,,,,
45,105,289419.1217678243,-99433.17887738143,562828.5510191738,1659156.5964196138,-474895.3166697577,1410427.1320009483,110.2352029690675,47.455608621883925,42.65480556543855,-86.24365108575637,506.95368916797486,-295.0910149294617,-599722.5315085258,2679563.265086069,-1947004.5738287745,344113.1859785784,-4326797.114883008,3868348.446561423,-5456750.409222503,4321644.494132643,-75492.20787250437,-4008586.7,2459202.621212121,5281192.424242425,0.02809022665521721,0.5041204565751678,-0.2501720675198298,0.3472898409607268,0.543153049482163,-0.7210125204137174,0.05179866570520164,0.10712615866920139,-0.046387795416753974,0.36438385805474405,0.15426416059327464,-0.13451884110566747,,,,-0.12971978794763606,0.0030686612965094007,0.02549446561422608,0.007681488694146921,-0.03720751822017643,-0.04028307022319,0.026668830466298837,0.059966756169287816,-0.046664247263049685,0.07048577301741858,-0.0425137450453906,0.05038408032420008,0.02915720004327599,0.016685845799769852,0.008074759571765552,-0.004327599264308126,0.0008310957678046293,0.003931530877638661,-0.014984312452666904,-0.15362485615650173,0.13754309562692796,-0.03013090987774532,,,-0.16996646110570157,0.616353407492648,-0.5923002479888707,0.1564427134047387,-0.43383199079401613,0.35592451460714936,0.05458184572108623,-0.01534330648254699,0.01424423879513699,0.008384723574596992,0.0024932873034138863,0.038740700417347125,,,0.10657472932922035,0.5989397381802445,,,,,,,,,,,,,,,,,,0.004111219301092718,0.05804884285896944,,-0.24818781780807092,,,,,,-0.07703126690468463,0.006712696586114309,,,,,,,,,,-0.5071069981249622,,,,,,,,,,,,,,,0.07224944051291357,-0.004327599264308126,0.06648766142437028,-0.01082683118611262,,0.048651067638409415,-0.029335268856226934,,-0.05069684183608235,0.12444807354986995,,0.14467459404168265,-0.1329764712998246,0.06269609434166397,0.06706303541746579,0.09269340107663462,0.004003029319485013,0.06981204449558881,-0.04001088731627654,0.04208590284539651,0.4897711290116354,-0.29788907034416023,,-0.058240634190001285,0.3242908123147644,0.37060478199718705,,,0.34171805690793033,-0.33084004602991945,,,-0.10887354558240633,,,,,,,,,,0.018901590757878183
46,106,475121.6286498589,-272125.94696969696,838748.5003644314,2128525.2065599826,-809502.5447977425,1705503.109537978,35.53458115096663,22.091338597688605,66.03873299359356,-182.63852799129307,512.1808009697422,-225.4066594497741,-1676875.4447993515,2198582.618076903,-1698504.9157638503,1755293.0295055816,-3532062.605492424,3149985.2322704084,1943182.3785575964,-2702665.3719078507,673789.6008216441,-268105.2105263155,-2625234.7647058824,3455236.4730392154,-0.1368812266316839,0.3695930267851013,-0.37126068614536134,0.0263617960986382,0.8164772727272731,-0.7766217201166183,0.03750185754752011,0.13506801818830116,-0.1481751717820291,0.18621948227211393,0.33617424242424243,-0.23624271137026231,,,,0.011639676113360323,0.012500000000000011,0.014103498542274051,0.07736780763096551,0.044696969696969735,-0.04183673469387755,-0.001012145748987836,0.01874999999999999,-0.0005284256559766609,-0.05339835602993498,-0.035037878787878785,0.017037172011661814,-0.030548398969451593,-0.04090909090909091,0.00830903790087463,0.00326647037173353,0.007386363636363635,-0.012919096209912537,0.04298552324868113,-0.07765151515151514,0.15907434402332363,0.006272236535394431,0.01723484848484848,-0.01459548104956268,-0.2506900993743099,0.18409090909090914,-0.27682215743440236,0.16694270641639058,-0.19280303030303028,0.18946793002915455,0.024690222058643112,0.053219696969696965,-0.047940962099125364,0.00653294074346706,0.008522727272727272,0.0037354227405247825,,,0.22605685131195336,,,,,,,,,-0.004172740524781341,,,,,,,0.003527174579806159,,,,,,-0.28490369279842964,,,,,,-0.04505582137161084,,,-0.10147527910685805,0.03996212121212121,,,,,,,-0.5879190962099126,,,,,,,,,,-0.5106428659060238,0.07367424242424242,,,,0.07786078717201167,,,-0.004610058309037907,,0.10681818181818181,-0.05255102040816326,0.09796344006870322,-0.05606060606060606,0.10743440233236153,,0.010416666666666671,-0.0296100583090379,0.10122991044043676,0.05132575757575758,0.08489431486880467,0.01789657710710342,0.10340909090909092,-0.09376822157434403,0.04872101582627898,0.5244318181818183,-0.3305211370262391,,-0.01912878787878788,0.34276603498542274,0.40021163047478836,-0.40795454545454546,0.07787900874635569,0.35579990185253346,,,,-0.11875,,,,,,,,,,
47,107,283427.7802779963,-247816.91957221588,1254663.6575737896,1635258.4747965713,-1615131.9041137877,3301170.7305612606,8.488283006870802,35.99992363668858,-8.890966516265962,49.64973620518538,317.1262848751836,-150.09102564102568,-1227789.188481891,1926306.0155084631,-2227081.8050262663,1032414.5280094407,-5936411.58659355,6093513.920232855,-4863786.924959587,5055377.091207868,1976353.7663847674,-3338562.6666666665,4630717.538461538,383461.46153846197,-0.03445330639519173,0.3064709706776567,-0.32415688664684583,-0.13422501966955158,1.3110165329841221,-1.5079743090134952,0.043214954857414334,0.033354225700712004,-0.15619959802293526,-0.0873852609493837,0.6854367872537788,-0.7758293040821729,,,,-0.017204301075268824,-0.11968680089485458,0.09997353924610906,0.06372934697088911,-0.01317727942380098,0.005003488008467449,-0.006031995803829016,0.056692311889561864,-0.05066031608573285,-0.011723052714398108,-0.018824684891144194,0.023020855885112212,-0.028769997377393122,0.0949964533202379,-0.0809217964446369,0.0008392341987936013,0.0026463687455666497,,0.14054550222921583,-0.1873738200469253,0.24288566548796037,0.013034356150013115,,,-0.002779963283503828,0.35008457467125004,-0.34658776550961,-0.1933910306845004,-0.1792437387461123,0.12819032498616825,0.04007343299239444,0.0382768592786599,-0.06078756825671742,0.0016784683975872025,,,,,0.2198407543720382,0.4245738263834251,,,,,,,,0.011209737557431862,,0.10861024717629728,-0.11722113973683577,,,,-0.005612378704432206,,,,,,0.014581694204038875,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3740624180435353,0.024008293774212906,,,,0.01219600202063939,-0.0007081038552321003,0.0012276968407267958,0.03675639267758774,0.04148964070285864,0.0828013313690184,-0.04507950253782686,0.0878835562549174,-0.05729251923391718,0.12460609559548724,,0.09196813444644512,-0.10731038464314063,0.11169682664568582,0.19187537512959021,-0.012532775251978545,0.03671649619722004,0.014268565504446988,-0.038440258834283515,0.06994492525570417,0.33622524144704535,-0.1907579803228212,,-0.016451137665739073,0.3311202520988189,0.4790978232362969,-0.5014186719048399,0.06497317841764691,0.2650668764752164,,,,-0.10710972881540895,,0.004904274849200106,,,,,,,0.0026463687455666497,-0.0031271800052921506
48,108,115325.4550855794,222348.51144933497,448174.90379075933,1120689.5522628443,551920.981227967,997062.8849540816,-25.263624114056086,123.30146025019945,-47.15189595746779,-38.707188945354915,647.0023696682465,-445.384,-3314559.323410092,2697860.2519794065,-2611899.2902129567,6066891.160515444,-6871835.942465378,6838249.8298421465,,,-928280.071782257,-1988788.3777777778,5516136.193548387,2800528.806451613,-0.32160573817024507,0.5728776438660823,-0.4993950515172516,-0.6035215423962228,1.4334293157822566,-1.5660790413642123,0.015213696219315231,0.2028429588775149,-0.19275728834411376,-0.2950029510131811,0.7894693541752364,-0.8073280331835464,,,,0.13334644894747197,-0.10673248320307145,0.07330337596497292,0.05577414912453277,-0.04958179075826136,0.01587740523101744,-0.0029510131811921747,0.00874811463046754,0.048922686945500615,-0.12201455833169388,0.08986699574934869,-0.09508007835004033,-0.06415502655911863,0.05769916358151653,-0.04682567116027193,,,,0.2271296478457604,-0.24280817221993692,0.27530821523216964,,-0.002989167695050049,0.028159926258785575,-0.379185520361991,0.5185794597559303,-0.5401543956677037,0.0879992130631517,-0.2306869600987248,0.19094365710335293,0.04542592956915207,-0.02553133141368435,0.0023735453393248056,0.009580956128270706,-0.01656382832853421,0.03576448899642816,,,0.35146906325613547,0.4798150698406453,,,,,,,,,,0.0075963252433840665,0.00308791335407305,,,,,,,,,,-0.1862876254180602,,,,,,-0.08225457407043085,0.009132044426162072,,-0.12156206964391107,,,,,,,,,,,,,,,,,,-0.5425929569152075,0.05616344439873851,,,,0.030648692245650422,-0.003816643714341924,0.0530920060331825,-0.005830164765525982,0.04560299036002361,0.04267105443576032,-0.009517225486807238,0.050836120401337795,-0.046620046620046623,0.08756769213042977,,0.07014945838475252,-0.11266274916465031,0.0461341727326382,0.3018236665295489,-0.10733955524830047,,0.03353901000959824,-0.040765065099665855,,0.2867955573837927,-0.05862426546837196,,,,0.4309266181388943,-0.4509529686000274,0.09660099089756885,,-0.25484711367064306,0.00308791335407305,0.14949832775919733,-0.12960372960372962,-0.02044014287360295,,,,,0.0075963252433840665,-0.008318930752390829,,,
49,109,466258.85572649573,-244789.8188376068,649973.1912531119,2085324.7594333831,-718907.931847112,1419967.2724721085,-21.658722978779508,142.05655183842148,-49.340543569299314,98.13308270676691,168.64761904761906,49.09984639016898,-1825677.5601328555,2088531.6625785902,-2208753.7137198355,2171525.419999999,-4909025.578666666,4978588.681709544,39774.408283685334,-617190.096237788,906876.6124542188,1622967.1749999998,-3231303.4896551725,2254190.3563218396,-0.12975591897674632,0.4057749764815419,-0.45918075134513847,-0.3935042735042735,1.323726495726496,-1.3508215767634857,0.043642745893987867,0.15005322569402912,-0.17649971872639703,-0.10700854700854712,0.7678974358974358,-0.7344896265560164,,,,0.06786324786324788,-0.10430769230769232,0.09457261410788381,0.16820512820512823,-0.16553846153846158,0.11478838174273859,-0.07076923076923078,0.12232478632478636,-0.09118672199170128,-0.0970940170940171,0.11398290598290597,-0.0918174273858921,-0.06820512820512821,0.03353846153846153,-0.026356846473029043,-0.000341880341880341,,,0.1611965811965812,-0.1843076923076923,0.2492614107883817,0.008205128205128207,-0.009094017094017096,0.012746887966804978,-0.22256410256410258,0.415008547008547,-0.4738091286307054,0.060341880341880316,-0.24523076923076922,0.20421576763485477,-0.00564102564102564,0.03408547008547008,-0.0017593360995850627,-0.0011965811965811944,-0.0019145299145299152,0.005195020746887966,,,-0.39736099585062246,,,,,,,,,,,,-0.027402489626556014,,,,,,,,,,-0.4172649572649572,,,,,,-0.06683760683760684,0.023726495726495725,,-0.10273504273504273,,,,,,-0.01829059829059829,0.11117948717948718,-0.11155186721991701,-0.1558974358974359,,,,,,-0.1558974358974359,,,-0.48136752136752137,-0.014188034188034191,,,,0.014539419087136927,0.008376068376068375,0.051179487179487185,0.023136929460580907,0.0852991452991453,0.018256410256410255,-0.025012448132780085,0.06324786324786325,-0.05347008547008547,0.08418257261410789,,0.03343589743589745,-0.06960995850622408,0.16205128205128205,-0.07894017094017095,0.2440995850622407,0.02547008547008547,0.20608547008547007,-0.19865560165975102,0.13658119658119658,0.34697435897435897,-0.19339419087136928,,0.018085470085470085,0.20096265560165977,0.31555555555555553,-0.3293333333333333,0.07898755186721991,,,,,,,,,,,-0.0008205128205128198,,,0.011452991452991453,-0.007551867219917014
50,110,231612.21473654843,134482.7189379286,477657.72264500754,1391254.739291846,388003.503829197,943526.1811774578,207.65717984402875,-101.86700135554906,313.05464499971515,172.33625010619323,129.50569620253157,171.56006289308175,-129737.13012104761,-406746.0983636677,285469.42242004257,403939.56819053553,-3864326.4252154035,4028522.412218593,-149437.43141845893,231289.75200059917,-358535.0657001855,2973498.799220273,-2014578.1933152666,2496970.0557491295,0.13878012628549619,0.16839663027929008,-0.23347008423679627,-0.22680196673292174,1.3219272023914193,-1.4881080603866872,0.09021312856588204,0.0517696530361913,-0.14289169059653906,-0.23632179098232053,0.7387726393529099,-0.9014213825373001,,,,-0.011054154897653157,-0.03886055917003693,0.03522556722874548,0.026693866164522073,-0.04534904167399334,0.021841617374415145,0.002510722878962257,0.0636891155266397,-0.07082192990200403,-0.02915228231683928,-0.015860735009671195,0.03321267767281716,0.011001848171008133,0.03638122032706172,-0.019457932373973696,,-0.012273606470898542,0.008192813631146816,0.09434389929211562,-0.11958853525584666,0.1408669550631235,,,,-0.10351501203054714,0.19977140847547037,-0.1719431446985079,-0.023014959723820477,-0.07388781431334623,0.04521938730467026,-0.004742476549150887,0.017759803059609634,-0.021806303522556723,0.02039962339156816,-0.011781255494988572,-0.0005297077778758721,,,-0.40828109826079284,0.7436272971370785,,,,,,,,0.020640946411229804,,0.04693159838227536,-0.038615697007151055,,,,,,,,0.00012308774397749248,,-0.07987237158698607,,,,,,,,,-0.08921784008090107,-0.024670300685774575,,,,,-0.008525996443142588,0.3575698962546158,,-0.14785368064999826,,,,,,,,,-0.5530041496669805,0.02164585897661333,,,,0.04043436037785821,,,0.002666195815308553,,0.0025848426235273447,-0.01882228304052265,0.07420580953377272,-0.048602074907684194,0.04064624348900856,,0.058396342535607534,-0.1451046172861305,0.09477978868082436,0.1861790047476701,0.030034431005561968,0.004045053527216934,0.034288728679444345,0.12342191224507812,0.17337936325278097,0.3203094777562862,-0.4232894853006091,,,,0.1271402168985598,-0.1565324424125198,0.02032312174450428,0.38421034278341526,-0.3841744329171795,0.024790324004590802,,-0.024670300685774575,,,,,,-0.004009143660981185,,,,
51,201,185700.2162223988,-23095.010832579574,893498.7747880317,1305267.6650123524,-162156.36906591617,1870604.3026013984,-16.68484374034037,106.18550432357952,-14.480237463984224,23.239658816425163,144.39783653846155,138.517094017094,248696.84795679897,816165.1664029984,-653690.188875562,-309035.60696140025,-2298052.6689064056,1968711.2215331793,-288752.4405370867,225774.75675358344,-446215.839861623,-997171.228571428,1043171.228571428,-92744.03809523769,0.07442304468568306,0.7136496596360868,-0.6888034403896295,-0.007380384791350725,0.6132359908687604,-0.4535071123256955,0.13589615890446316,0.3597960373704078,-0.41661076172972256,0.09417515471116578,0.4680406598613087,-0.35333893910728076,,,,-0.037371475354571526,-0.03809708403325149,-0.006131315254712347,0.07429747887018712,-0.07546194598785377,0.025961740592810645,0.0005177105155433348,0.00951888702244047,0.0317426949758251,-0.0032387006670037966,0.06966877718912867,-0.025120874500735774,-0.03420501336415517,0.034371365809536106,-0.026452245813187572,,,,-0.007946254424618937,-0.04096136451737951,0.07298016957466191,0.020527823930265598,-0.017422578283154584,0.017833368369420503,-0.1756001830046473,0.3499375457638799,-0.3338939107280499,0.09015386838113126,-0.23232975836671405,0.233060051853409,0.030508801078764233,-0.0011198690614635798,-0.037243360661481324,0.042355944039105205,,,,,0.04260388199845844,0.463952900382865,,,,,,,,-0.002067129143017308,-0.012689927520527824,0.011026403066718354,0.025716487982622098,,,,,,,,,,-0.3663343687543645,,,,,,-0.039827590358544634,-0.0012060128354223192,,-0.07568205350477979,,,,,,,,-0.5700021021652302,,,,,,,,,,-0.5092104312648992,0.016862643752422794,,,,0.021196832737719856,-0.004815911772496328,0.08849119179911272,-0.03433536542638918,0.057225071636687615,0.016302709221690997,-0.0028379230607525757,0.07381588769293745,-0.04337339018822414,0.12938826991801555,,,,0.10003852729417997,0.13546108455011413,0.17847382804288417,0.047171855811601535,0.12101046646853597,-0.08899166141125357,0.15202629487827785,0.3722057113322134,-0.42866652652231796,,-0.02928888314597062,0.31430873800014014,0.2450697103229069,,,,,,,-0.04800361803850627,,,,,,,,,0.0009260455700564243,-0.004554691332072034
